ISO_NO	JOINT	JOINT_TYPE	Size	Thk	BASE_METAL	Test_Package_No	FITUP_DATE	WELD_DATE	SP_ERECTION_DATE	RT_RESULT	PWHT_Result	PT_Result	05-History_Sheet_Status	07-Line_Check_RESULT	08-Cleaning_RESULT	09-H/V_Test_RESULT	10-FL/DRY_RESULT	14-Reinstatement_RESULT	16-Face_Cleaning_RESULT
ISO-67037	0001F	FW	12	3	CS	67-WWO-075	3/5/2019	2/2/2020	6/20/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67037	0007F	FW	12	3	CS	67-WWO-075	1/8/2019	2/2/2020	6/20/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67038	0001	BW	16	6.35	CS	66-WWO-060	2/21/2019	2/2/2020	6/20/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67038	0001F	FW	16	3	CS	66-WWO-060	2/21/2019	2/2/2020	6/20/2019				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67041	0001	BW	10	6.35	CS	67-WWO-UG-324	5/7/2017	5/10/2017	1/18/2020				ACC	ACC	ACC	ACC	ACC		
ISO-67041	0002	BW	10	6.35	CS	67-WWO-UG-324	5/7/2017	5/10/2017	6/20/2019				ACC	ACC	ACC	ACC	ACC		
ISO-67041	0003	BW	10	6.35	CS	67-WWO-UG-324	5/15/2019	2/2/2020	6/20/2019				ACC	ACC	ACC	ACC	ACC		
ISO-67041	0001F	FW	10	3	CS	67-WWO-UG-324	5/12/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC		
ISO-67041	0002A	FW	10	3	CS	67-WWO-UG-324	5/15/2019	2/2/2020	6/20/2019			Acc	ACC	ACC	ACC	ACC	ACC		
ISO-67042	0001	BW	12	6.35	CS	67-WWO-UG-325	5/8/2017	5/11/2017	4/24/2021				ACC	ACC	ACC	ACC	ACC		
ISO-67042	0002	BW	12	6.35	CS	67-WWO-UG-325	3/5/2019	2/2/2020	4/24/2021				ACC	ACC	ACC	ACC	ACC		
ISO-67042	0003	BW	12	6.35	CS	67-WWO-UG-325	5/8/2017	2/2/2020	4/24/2021	ACC			ACC	ACC	ACC	ACC	ACC		
ISO-67042	0004	BW	12	6.35	CS	67-WWO-UG-325	2/3/2021	2/4/2021	4/24/2021				ACC	ACC	ACC	ACC	ACC		
ISO-67042	0005	BW	12	6.35	CS	67-WWO-UG-325	5/8/2017	5/10/2017	1/18/2020			Acc	ACC	ACC	ACC	ACC	ACC		
ISO-67042	0006	BW	12	6.35	CS	67-WWO-UG-325	5/8/2017	5/10/2017	6/20/2019				ACC	ACC	ACC	ACC	ACC		
ISO-67042	0007	BW	12	6.35	CS	67-WWO-UG-325	3/5/2019	2/2/2020	6/20/2019				ACC	ACC	ACC	ACC	ACC		
ISO-67042	0001F	FW	12	3	CS	67-WWO-UG-325	12/27/2019	2/2/2020	4/24/2021				ACC	ACC	ACC	ACC	ACC		
ISO-67042	0006A	FW	12	3	CS	67-WWO-UG-325	3/5/2019	2/2/2020	6/20/2019			Acc	ACC	ACC	ACC	ACC	ACC		
ISO-67045	0001	BW	4	6.02	CS	67-WWO-075	5/17/2017	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67045	0002	BW	4	6.02	CS	67-WWO-075	5/17/2017	2/2/2020	1/18/2020			Acc	ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67045	0003	BW	4	6.02	CS	67-WWO-075	12/19/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67045	0004	BW	4	6.02	CS	67-WWO-075	5/18/2017	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67045	0005	BW	4	6.02	CS	67-WWO-075	12/19/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67045	0001A	BW	6	7.11	CS	67-WWO-075							ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67046	0001	BW	4	6.02	CS	67-WWO-072	12/15/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67046	0002	BW	4	6.02	CS	67-WWO-072	12/15/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67046	0001A	BW	4	6.02	CS	67-WWO-072	1/7/2020	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-67047	0001	BW	2	3.91	CS	67-CWR-UG-126	7/18/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67047	0002	BW	2	3.91	CS	67-CWR-UG-126	7/18/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67047	0003	BW	2	3.91	CS	67-CWR-UG-126	7/18/2019	2/2/2020	11/21/2019	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67048	0001	BW	2	3.91	CS	67-CWS-UG-123	11/3/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67048	0002	BW	2	3.91	CS	67-CWS-UG-123	7/19/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67048	0003	BW	2	3.91	CS	67-CWS-UG-123	11/4/2019	2/2/2020	11/21/2019	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67048	0004	BW	2	3.91	CS	67-CWS-UG-123	7/20/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67048	0005	BW	2	3.91	CS	67-CWS-UG-123	7/20/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67048	0006	BW	2	3.91	CS	67-CWS-UG-123	7/20/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67048	0007	BW	2	3.91	CS	67-CWS-UG-123	7/20/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0002	BW	2	3.91	CS	67-CWS-UG-123	12/5/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0003	BW	2	3.91	CS	67-CWS-UG-123	7/20/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0004	BW	2	3.91	CS	67-CWS-UG-123	12/5/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0005	BW	2	3.91	CS	67-CWS-UG-123	7/20/2019	2/2/2020	11/21/2019	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0006	BW	2	3.91	CS	67-CWS-UG-123	11/3/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0007	BW	2	3.91	CS	67-CWS-UG-123	11/3/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0009	BW	2	3.91	CS	67-CWS-UG-123	11/3/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0010	BW	2	3.91	CS	67-CWS-UG-123	7/20/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0011	BW	2	3.91	CS	67-CWS-UG-123	7/20/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0012	BW	2	3.91	CS	67-CWS-UG-123	7/20/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0013	BW	2	3.91	CS	67-CWS-UG-123	7/20/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0014	BW	2	3.91	CS	67-CWS-UG-123	7/20/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0008RW	BW	2	3.91	CS	67-CWS-UG-123	1/1/2021	1/2/2021	2/11/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	000SL-01	SL	6	7.11	CS	67-CWS-UG-123	5/19/2021	5/19/2021	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67049	0001TNC1	BW	2	3.91	CS	67-CWS-UG-123	6/17/2021	6/18/2021	7/17/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	0001	BW	2	3.91	CS	67-CWR-UG-126	7/18/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	0002	BW	2	3.91	CS	67-CWR-UG-126	7/18/2019	2/2/2020	11/21/2019	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	0003	BW	2	3.91	CS	67-CWR-UG-126	11/3/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	0004	BW	2	3.91	CS	67-CWR-UG-126	7/18/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	0005	BW	2	3.91	CS	67-CWR-UG-126	7/18/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	0006	BW	2	3.91	CS	67-CWR-UG-126	11/3/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	0007	BW	2	3.91	CS	67-CWR-UG-126	11/3/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	0008	BW	2	3.91	CS	67-CWR-UG-126	7/18/2019	2/2/2020	11/21/2019				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	0009	BW	2	3.91	CS	67-CWR-UG-126	12/5/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	0010	BW	2	3.91	CS	67-CWR-UG-126	7/18/2019	2/2/2020	1/18/2020				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	0011	BW	2	3.91	CS	67-CWR-UG-126	12/5/2019	2/2/2020	2/11/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	0012TN	BW	2	3.91	CS	67-CWR-UG-126	5/21/2021	6/14/2021	7/17/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-67050	000SL-01	SL	6	7.11	CS	67-CWR-UG-126	5/19/2021	5/19/2021	6/6/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-68001	0001	BW	6	7.11	CS	68-BD-UG-KC-121	6/23/2020	7/18/2020	2/21/2023										
ISO-68001	0002	BW	6	7.11	CS	68-BD-UG-KC-121	6/23/2020	6/26/2020	2/21/2023										
ISO-68001	0003	BW	6	7.11	CS	68-BD-UG-KC-121	6/23/2020	6/26/2020	2/21/2023										
ISO-68001	0004	BW	6	7.11	CS	68-BD-UG-KC-121													
ISO-68001	0005	BW	6	7.11	CS	68-BD-UG-KC-121	6/23/2020	6/24/2020	8/27/2024										
ISO-68001	0006	BW	6	7.11	CS	68-BD-UG-KC-121	12/25/2024	12/31/2024											
ISO-68001	0007	THD	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68001	0008	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68001	0009	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68001	0010	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68001	0011	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68001	0012	THD	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68001	0013	BW	6	7.11	CS	68-BD-UG-KC-121	12/25/2024	12/30/2024											
ISO-68001	0014	BW	3	5.49	CS	68-BD-UG-KC-121													
ISO-68001	0015	OLET	0.75	16	CS	68-BD-UG-KC-121													
ISO-68001	0016	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68001	0017	SW	0.75	3.91	CS	68-BD-UG-KC-121	12/28/2024												
ISO-68001	0018	SW	0.75	3.91	CS	68-BD-UG-KC-121	12/28/2024												
ISO-68001	0020	BW	3	5.49	CS	68-BD-UG-KC-121	6/24/2020	7/17/2020	8/27/2024										
ISO-68002	0001	BW	6	7.11	CS	68-BD-UG-KC-121													
ISO-68002	0002	BW	6	7.11	CS	68-BD-UG-KC-121	6/23/2020	3/9/2021	2/21/2023										
ISO-68002	0003	BW	6	7.11	CS	68-BD-UG-KC-121	2/21/2023	2/21/2023	2/21/2023										
ISO-68002	0004	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68002	0005	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68002	0006	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68002	0007	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68002	0008	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68002	0009	THD	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68002	0010	BW	6	7.11	CS	68-BD-UG-KC-121	2/21/2023	2/21/2023	2/21/2023										
ISO-68002	0011	BW	3	5.49	CS	68-BD-UG-KC-121	12/30/2024	1/1/2025											
ISO-68002	0012	OLET	0.75	16	CS	68-BD-UG-KC-121													
ISO-68002	0013	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68002	0014	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68002	0015	SW	0.75	3.91	CS	68-BD-UG-KC-121													
ISO-68003	0001	BW	2	3.91	CS	68-BD-UG-KC-124	6/22/2020		2/21/2023										
ISO-68003	0002	BW	4	6.02	CS	68-BD-UG-KC-124	6/20/2020	6/22/2020	2/21/2023	ACC									
ISO-68003	0003	BW	4	6.02	CS	68-BD-UG-KC-124	6/20/2020	6/22/2020	2/21/2023	ACC									
ISO-68003	0004	OLET	0.75	16	CS	68-BD-UG-KC-124	12/28/2024	1/1/2025											
ISO-68003	0005	SW	0.75	3.91	CS	68-BD-UG-KC-124	12/28/2024	1/1/2025											
ISO-68003	0006	SW	0.75	3.91	CS	68-BD-UG-KC-124	12/28/2024	1/1/2025											
ISO-68003	0007	SW	0.75	3.91	CS	68-BD-UG-KC-124	12/28/2024	1/1/2025											
ISO-68003	0009	BW	4	6.02	CS	68-BD-UG-KC-124	4/14/2022	4/15/2022	2/21/2023										
ISO-68003	0010	BW	4	6.02	CS	68-BD-UG-KC-124	6/20/2020	6/23/2020	2/21/2023	ACC									
ISO-68003	0011	BW	4	6.02	CS	68-BD-UG-KC-124	6/20/2020	6/23/2020	2/21/2023	ACC									
ISO-68003	0012	BW	4	6.02	CS	68-BD-UG-KC-124	6/20/2020	6/23/2020	2/21/2023	ACC									
ISO-68003	0013	BW	4	6.02	CS	68-BD-UG-KC-124	12/28/2024	1/1/2025											
ISO-68003	0014	BW	4	6.02	CS	68-BD-UG-KC-124	6/20/2020	6/24/2020	2/21/2023										
ISO-68004	0002	BW	4	6.02	CS	63-BD-UG-KC-027	6/23/2020	8/1/2020	12/15/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
